session (db id),prolific id,dataset,pred (db id),case (db id),system prediction,sys pred proba,actual result,is sys correct,human prediction,is human correct,human trust task,human trust sys,1rst feature,2nd feature,timestamp,duration
530,66675c8e741e1dede1ac0838,adult_control,1411,39890,0,0.655,1,0,0,0,79,7,Education,Occupation,2024-06-26 15:17:47.874686+00:00,0.7107347166666667
530,66675c8e741e1dede1ac0838,adult_control,1413,35380,1,0.93,0,0,1,0,97,8,Hours per week,Education,2024-06-26 15:18:26.821406+00:00,0.649112
530,66675c8e741e1dede1ac0838,adult_control,1415,37355,0,0.74,1,0,0,0,78,8,Age,Occupation,2024-06-26 15:18:57.353570+00:00,0.5088694
531,66768127af50558b476e4897,adult_control,1427,37839,1,0.7591356209150326,0,0,1,0,65,6,Hours per week,AI prediction,2024-06-26 16:05:26.105595+00:00,5.161490816666667
531,66768127af50558b476e4897,adult_control,1428,38632,1,1.0,1,1,1,1,92,8,Capital gain,AI prediction,2024-06-26 16:07:56.597665+00:00,2.508201166666667
531,66768127af50558b476e4897,adult_control,1429,37145,1,1.0,1,1,1,1,90,9,Capital gain,AI prediction,2024-06-26 16:08:48.153493+00:00,0.8592638
531,66768127af50558b476e4897,adult_control,1430,39235,1,0.61,1,1,1,1,88,8,Occupation,Capital gain,2024-06-26 16:09:37.985686+00:00,0.8305365499999999
531,66768127af50558b476e4897,adult_control,1431,36875,1,0.6531666666666667,1,1,1,1,74,7,Occupation,AI prediction,2024-06-26 16:10:59.627307+00:00,1.3606936833333334
531,66768127af50558b476e4897,adult_control,1432,38708,1,0.95,0,0,1,0,81,7,Occupation,AI prediction,2024-06-26 16:12:03.602043+00:00,1.0662456
531,66768127af50558b476e4897,adult_control,1433,35669,0,0.8,1,0,1,1,83,8,Occupation,Hours per week,2024-06-26 16:14:28.016420+00:00,2.4069062833333335
531,66768127af50558b476e4897,adult_control,1434,36626,0,0.585,1,0,1,1,88,8,Occupation,Hours per week,2024-06-26 16:15:22.762493+00:00,0.9124345500000001
531,66768127af50558b476e4897,adult_control,1435,38246,0,0.99,0,1,1,0,84,7,Occupation,Working class,2024-06-26 16:17:00.267879+00:00,1.6250897666666666
531,66768127af50558b476e4897,adult_control,1436,37196,0,0.7675,1,0,1,1,85,7,Occupation,Working class,2024-06-26 16:18:05.941615+00:00,1.0945622666666668
531,66768127af50558b476e4897,adult_control,1437,39176,0,1.0,0,1,1,0,93,8,Hours per week,Occupation,2024-06-26 16:19:15.914300+00:00,1.1662114166666666
531,66768127af50558b476e4897,adult_control,1438,38204,1,0.68,0,0,1,0,90,8,Hours per week,Occupation,2024-06-26 16:19:53.591551+00:00,0.6279541833333333
531,66768127af50558b476e4897,adult_control,1439,37623,0,0.92,1,0,1,1,89,7,Marital status,Occupation,2024-06-26 16:23:08.263348+00:00,3.24452995
531,66768127af50558b476e4897,adult_control,1440,38474,1,0.59,0,0,1,0,91,9,Occupation,Marital status,2024-06-26 16:23:37.903989+00:00,0.4940106833333333
531,66768127af50558b476e4897,adult_control,1441,35928,0,1.0,0,1,0,1,92,8,Age,Education,2024-06-26 16:24:42.872029+00:00,1.0828006666666667
531,66768127af50558b476e4897,adult_control,1442,37729,0,0.8364132773401343,0,1,1,0,91,8,Hours per week,Occupation,2024-06-26 16:25:20.889053+00:00,0.6336170666666666
624,66ba308e2cfa34745715c023,adult_cfs,2229,36454,0,0.83,0,1,0,1,89,7,Working class,Education,2024-08-12 17:00:49.892410+00:00,1.7538420666666668
624,66ba308e2cfa34745715c023,adult_cfs,2230,38529,0,0.99,0,1,0,1,88,7,AI prediction,Working class,2024-08-12 17:02:01.222729+00:00,1.18883865
624,66ba308e2cfa34745715c023,adult_cfs,2231,38249,0,0.94,0,1,0,1,90,7,Working class,Marital status,2024-08-12 17:02:27.340866+00:00,0.4353022833333334
624,66ba308e2cfa34745715c023,adult_cfs,2232,39136,0,0.94,1,0,1,1,80,7,Marital status,Working class,2024-08-12 17:02:54.182270+00:00,0.44735673333333337
624,66ba308e2cfa34745715c023,adult_cfs,2236,37311,1,0.98,1,1,1,1,81,7,Similar cases,Education,2024-08-12 17:04:00.214984+00:00,1.1005452333333332
624,66ba308e2cfa34745715c023,adult_cfs,2237,35619,1,1.0,1,1,1,1,100,8,Working class,Capital gain,2024-08-12 17:04:27.667467+00:00,0.45754138333333333
624,66ba308e2cfa34745715c023,adult_cfs,2240,38044,1,1.0,1,1,1,1,100,8,AI prediction,Working class,2024-08-12 17:05:05.140745+00:00,0.6245546333333334
624,66ba308e2cfa34745715c023,adult_cfs,2243,35742,1,0.6,0,0,0,1,80,6,Working class,AI prediction,2024-08-12 17:05:31.954397+00:00,0.4468942
624,66ba308e2cfa34745715c023,adult_cfs,2248,38402,1,0.51,0,0,0,1,84,7,Education,Occupation,2024-08-12 17:06:51.864567+00:00,1.3318361666666665
624,66ba308e2cfa34745715c023,adult_cfs,2251,38368,1,0.7342857142857143,1,1,0,0,75,6,Similar cases,AI prediction,2024-08-12 17:07:25.600391+00:00,0.5622637333333333
624,66ba308e2cfa34745715c023,adult_cfs,2252,39407,1,0.5995238095238095,0,0,1,0,89,7,Hours per week,Occupation,2024-08-12 17:07:46.547236+00:00,0.3491140833333333
624,66ba308e2cfa34745715c023,adult_cfs,2255,38750,1,0.8997619047619048,0,0,1,0,75,6,Similar cases,AI prediction,2024-08-12 17:08:09.633857+00:00,0.3847770166666667
624,66ba308e2cfa34745715c023,adult_cfs,2257,38109,0,0.78,1,0,0,0,79,6,AI prediction,Occupation,2024-08-12 17:08:54.430326+00:00,0.7466078166666666
624,66ba308e2cfa34745715c023,adult_cfs,2260,37787,0,0.605,1,0,0,0,73,5,Occupation,Working class,2024-08-12 17:09:09.515724+00:00,0.2514233
624,66ba308e2cfa34745715c023,adult_cfs,2261,38938,0,0.5553809523809524,1,0,0,0,75,6,AI prediction,Working class,2024-08-12 17:09:34.226010+00:00,0.4118381
624,66ba308e2cfa34745715c023,adult_cfs,2262,39015,0,0.69,0,1,1,0,86,6,Education,Occupation,2024-08-12 17:09:48.985046+00:00,0.24598393333333332
626,66b27a8dcba94dcdca97a894,compas_control,2234,40427,1,0.7140753245328229,1,1,1,1,85,8,Num. prior criminal records,Charge degree,2024-08-12 17:03:06.131983+00:00,2.3827676
626,66b27a8dcba94dcdca97a894,compas_control,2238,40328,0,0.5392881536582559,1,0,1,1,53,7,Charge degree,None,2024-08-12 17:04:29.254407+00:00,1.3853737333333334
626,66b27a8dcba94dcdca97a894,compas_control,2241,40327,1,0.6471767616252863,0,0,1,0,78,8,Num. prior criminal records,Charge degree,2024-08-12 17:05:11.115415+00:00,0.6976834666666666
626,66b27a8dcba94dcdca97a894,compas_control,2244,40081,0,0.622693258975532,0,1,1,0,66,4,Charge degree,None,2024-08-12 17:06:04.567729+00:00,0.8908719
626,66b27a8dcba94dcdca97a894,compas_control,2247,40426,1,0.6389822482762091,1,1,1,1,63,4,Charge degree,None,2024-08-12 17:06:42.348893+00:00,0.6296860666666666
626,66b27a8dcba94dcdca97a894,compas_control,2250,40212,1,0.6320332997449796,1,1,1,1,69,4,Charge degree,None,2024-08-12 17:06:59.502251+00:00,0.2858893
626,66b27a8dcba94dcdca97a894,compas_control,2253,40655,1,0.5852045879761772,1,1,1,1,86,8,Num. prior criminal records,Race,2024-08-12 17:07:47.542580+00:00,0.80067215
626,66b27a8dcba94dcdca97a894,compas_control,2256,40477,0,0.7104055081759136,1,0,1,1,72,5,Num. prior criminal records,Charge degree,2024-08-12 17:08:20.274380+00:00,0.54553
626,66b27a8dcba94dcdca97a894,compas_control,2259,41094,1,0.7611163133281802,0,0,1,0,90,9,Num. prior criminal records,Num. juvenil convictions,2024-08-12 17:09:08.221312+00:00,0.7991155333333333
626,66b27a8dcba94dcdca97a894,compas_control,2263,40539,0,0.5807885670308062,1,0,0,0,50,3,Num. prior criminal records,Charge degree,2024-08-12 17:10:03.144372+00:00,0.9153843333333334
626,66b27a8dcba94dcdca97a894,compas_control,2265,40546,0,0.7186380297744048,0,1,1,0,70,5,Charge degree,AI prediction,2024-08-12 17:10:45.114323+00:00,0.6994991833333334
626,66b27a8dcba94dcdca97a894,compas_control,2267,41088,1,0.6280455759733998,0,0,1,0,83,9,Num. juvenil convictions,Num. prior criminal records,2024-08-12 17:11:22.510590+00:00,0.6232711166666667
626,66b27a8dcba94dcdca97a894,compas_control,2270,40500,0,0.7501768204168587,0,1,0,1,52,3,Num. prior criminal records,Age,2024-08-12 17:12:50.825904+00:00,1.4719219000000001
626,66b27a8dcba94dcdca97a894,compas_control,2273,40847,0,0.7242972406322958,1,0,1,1,63,7,Charge degree,Num. prior criminal records,2024-08-12 17:13:30.198846+00:00,0.6562157000000001
626,66b27a8dcba94dcdca97a894,compas_control,2275,40287,1,0.5588343219533899,0,0,1,0,85,7,Num. prior criminal records,Charge degree,2024-08-12 17:14:05.806939+00:00,0.5934682166666666
626,66b27a8dcba94dcdca97a894,compas_control,2283,40234,0,0.6723409538341033,0,1,1,0,70,6,Num. prior criminal records,Charge degree,2024-08-12 17:15:06.544976+00:00,1.0123006166666666
627,66b94b79ccbb002158c59623,adult_cfs,2246,37681,0,0.73,0,1,0,1,100,8,Working class,Occupation,2024-08-12 17:06:23.767388+00:00,5.195784566666666
627,66b94b79ccbb002158c59623,adult_cfs,2254,36106,1,0.75,0,0,1,0,100,7,Occupation,AI prediction,2024-08-12 17:07:59.941417+00:00,1.6029004833333333
627,66b94b79ccbb002158c59623,adult_cfs,2258,35741,1,1.0,1,1,1,1,100,8,Country of origin,Occupation,2024-08-12 17:08:55.079632+00:00,0.91897025
627,66b94b79ccbb002158c59623,adult_cfs,2266,37772,1,0.56,1,1,1,1,86,5,Working class,Country of origin,2024-08-12 17:10:47.567462+00:00,1.8747971666666667
627,66b94b79ccbb002158c59623,adult_cfs,2269,35862,0,0.76,1,0,0,0,92,6,Country of origin,AI prediction,2024-08-12 17:12:13.149764+00:00,1.4263717
627,66b94b79ccbb002158c59623,adult_cfs,2271,39788,1,0.91,0,0,1,0,98,7,Age,Country of origin,2024-08-12 17:13:01.442720+00:00,0.8048825999999999
627,66b94b79ccbb002158c59623,adult_cfs,2276,35607,1,0.61,0,0,0,1,93,7,Working class,Country of origin,2024-08-12 17:14:12.626194+00:00,1.1863912333333333
627,66b94b79ccbb002158c59623,adult_cfs,2281,35605,0,1.0,0,1,0,1,92,5,Age,Occupation,2024-08-12 17:14:58.378951+00:00,0.76254595
627,66b94b79ccbb002158c59623,adult_cfs,2287,35901,0,1.0,0,1,0,1,87,6,Sex,Working class,2024-08-12 17:16:16.625138+00:00,1.3041031166666668
627,66b94b79ccbb002158c59623,adult_cfs,2290,38826,0,1.0,0,1,0,1,92,6,Age,Occupation,2024-08-12 17:17:05.870455+00:00,0.8207552833333334
627,66b94b79ccbb002158c59623,adult_cfs,2295,35220,1,0.705,0,0,0,1,94,6,Occupation,Working class,2024-08-12 17:17:40.840235+00:00,0.5828296666666667
627,66b94b79ccbb002158c59623,adult_cfs,2299,39380,1,0.97,1,1,1,1,92,5,Working class,Occupation,2024-08-12 17:18:11.676849+00:00,0.5139435666666666
627,66b94b79ccbb002158c59623,adult_cfs,2304,36846,0,0.92,1,0,0,0,91,5,Working class,AI prediction,2024-08-12 17:19:01.895049+00:00,0.8369700000000001
627,66b94b79ccbb002158c59623,adult_cfs,2310,38444,0,0.87,1,0,0,0,94,6,Working class,Education,2024-08-12 17:19:46.150108+00:00,0.7375843166666667
627,66b94b79ccbb002158c59623,adult_cfs,2314,38715,1,0.6864047619047617,1,1,1,1,95,6,Education,Country of origin,2024-08-12 17:20:25.595425+00:00,0.65742195
627,66b94b79ccbb002158c59623,adult_cfs,2315,39175,0,0.5559999999999999,1,0,0,0,94,6,AI prediction,Working class,2024-08-12 17:20:59.359310+00:00,0.5627314166666667
628,667cd89b77e81cff2e7efdd6,adult_shap,2264,35761,0,0.95,0,1,0,1,86,9,Hours per week,AI prediction,2024-08-12 17:10:28.640471+00:00,3.5815354499999996
628,667cd89b77e81cff2e7efdd6,adult_shap,2268,36436,1,0.5075,0,0,0,1,60,8,Occupation,Capital loss,2024-08-12 17:12:06.984101+00:00,1.6390605
628,667cd89b77e81cff2e7efdd6,adult_shap,2274,37922,1,0.7647261904761905,0,0,1,0,52,7,AI prediction,Hours per week,2024-08-12 17:13:31.458427+00:00,1.4079054333333334
628,667cd89b77e81cff2e7efdd6,adult_shap,2279,39104,0,1.0,0,1,0,1,65,8,Hours per week,Age,2024-08-12 17:14:41.766930+00:00,1.1718083833333333
628,667cd89b77e81cff2e7efdd6,adult_shap,2292,38329,1,0.73,1,1,1,1,72,8,Education,Capital loss,2024-08-12 17:17:17.910536+00:00,2.6023934333333334
628,667cd89b77e81cff2e7efdd6,adult_shap,2298,37558,0,1.0,1,0,1,1,51,6,Age,Marital status,2024-08-12 17:18:09.346505+00:00,0.85726615
628,667cd89b77e81cff2e7efdd6,adult_shap,2306,35379,1,0.565,0,0,0,1,59,7,Hours per week,Marital status,2024-08-12 17:19:17.067651+00:00,1.1286857666666668
628,667cd89b77e81cff2e7efdd6,adult_shap,2312,36143,0,1.0,0,1,0,1,89,7,Hours per week,AI prediction,2024-08-12 17:20:07.209760+00:00,0.8357018166666667
628,667cd89b77e81cff2e7efdd6,adult_shap,2318,39581,0,0.67,1,0,1,1,66,7,Hours per week,Age,2024-08-12 17:21:49.272929+00:00,1.7010528166666667
628,667cd89b77e81cff2e7efdd6,adult_shap,2320,38838,1,0.6318650793650794,0,0,1,0,73,8,Hours per week,AI prediction,2024-08-12 17:22:59.764832+00:00,1.17486505
628,667cd89b77e81cff2e7efdd6,adult_shap,2321,37437,0,0.7240000000000001,1,0,0,0,51,6,Age,AI prediction,2024-08-12 17:23:52.320634+00:00,0.8759300333333333
628,667cd89b77e81cff2e7efdd6,adult_shap,2322,36657,1,1.0,1,1,1,1,74,8,Capital gain,Age,2024-08-12 17:24:49.917786+00:00,0.9599525333333333
628,667cd89b77e81cff2e7efdd6,adult_shap,2323,37171,1,1.0,1,1,1,1,95,8,Capital gain,Education,2024-08-12 17:26:07.356206+00:00,1.2906403333333332
628,667cd89b77e81cff2e7efdd6,adult_shap,2325,39074,1,0.98,1,1,1,1,55,7,AI prediction,Education,2024-08-12 17:27:02.217135+00:00,0.9143488166666667
628,667cd89b77e81cff2e7efdd6,adult_shap,2328,37155,0,0.81,1,0,1,1,74,7,Age,Occupation,2024-08-12 17:27:49.463433+00:00,0.7874383
628,667cd89b77e81cff2e7efdd6,adult_shap,2332,37571,0,1.0,0,1,1,0,65,6,Occupation,Marital status,2024-08-12 17:28:23.693778+00:00,0.57050575
630,660c33f16e986b80e2f2f630,compas_cfs,2277,41152,0,0.5267530831040543,0,1,0,1,72,6,Similar cases,Num. prior criminal records,2024-08-12 17:14:19.033821+00:00,0.9570845499999999
630,660c33f16e986b80e2f2f630,compas_cfs,2280,40363,1,0.6914484156101564,1,1,1,1,68,5,Similar cases,Num. prior criminal records,2024-08-12 17:14:52.001750+00:00,0.5494654833333333
630,660c33f16e986b80e2f2f630,compas_cfs,2284,41160,0,0.5532403508206705,1,0,0,0,76,6,Similar cases,AI prediction,2024-08-12 17:15:27.226455+00:00,0.5870784166666667
630,660c33f16e986b80e2f2f630,compas_cfs,2285,40362,0,0.7186380297744048,1,0,1,1,77,4,Similar cases,AI prediction,2024-08-12 17:15:50.591468+00:00,0.38941688333333335
630,660c33f16e986b80e2f2f630,compas_cfs,2288,40728,0,0.7753301349372896,0,1,0,1,69,4,Similar cases,AI prediction,2024-08-12 17:16:33.600347+00:00,0.71681465
630,660c33f16e986b80e2f2f630,compas_cfs,2289,40905,1,0.8085628803402392,1,1,1,1,86,7,Similar cases,Num. prior criminal records,2024-08-12 17:16:49.875490+00:00,0.27125238333333335
630,660c33f16e986b80e2f2f630,compas_cfs,2293,40538,1,0.5671231614574289,0,0,1,0,86,7,Similar cases,Num. prior criminal records,2024-08-12 17:17:25.863723+00:00,0.5998038833333333
630,660c33f16e986b80e2f2f630,compas_cfs,2294,40884,1,0.5509063959190621,0,0,1,0,84,6,Similar cases,AI prediction,2024-08-12 17:17:40.030764+00:00,0.23611734999999998
630,660c33f16e986b80e2f2f630,compas_cfs,2297,39937,1,0.5498499496458487,1,1,0,0,70,4,Similar cases,AI prediction,2024-08-12 17:18:09.180548+00:00,0.48582973333333335
630,660c33f16e986b80e2f2f630,compas_cfs,2300,40573,1,0.5271546439640475,1,1,1,1,64,4,Similar cases,AI prediction,2024-08-12 17:18:21.156226+00:00,0.19959463333333333
630,660c33f16e986b80e2f2f630,compas_cfs,2301,40189,0,0.6466955822023019,0,1,0,1,93,8,Similar cases,AI prediction,2024-08-12 17:18:33.737825+00:00,0.20969331666666668
630,660c33f16e986b80e2f2f630,compas_cfs,2302,41006,1,0.58431089008542,0,0,1,0,73,7,Similar cases,Num. prior criminal records,2024-08-12 17:18:43.747027+00:00,0.16682003333333334
630,660c33f16e986b80e2f2f630,compas_cfs,2305,40402,1,0.6617764492845616,0,0,1,0,81,6,Similar cases,AI prediction,2024-08-12 17:19:03.987561+00:00,0.33734223333333335
630,660c33f16e986b80e2f2f630,compas_cfs,2307,40822,0,0.5528038586265633,1,0,1,1,82,5,Similar cases,Num. prior criminal records,2024-08-12 17:19:21.448035+00:00,0.29100790000000004
630,660c33f16e986b80e2f2f630,compas_cfs,2308,40059,0,0.6233747232981934,0,1,0,1,65,4,Similar cases,AI prediction,2024-08-12 17:19:33.773106+00:00,0.20541784999999999
630,660c33f16e986b80e2f2f630,compas_cfs,2311,40948,0,0.6166929820936037,1,0,0,0,70,3,Similar cases,AI prediction,2024-08-12 17:19:53.106978+00:00,0.3222312
632,667d7b05cacd6fb708820f27,compas_cfs,2335,39976,0,0.7753301349372896,0,1,0,1,80,8,AI prediction,Num. days in jail,2024-08-12 17:29:42.985755+00:00,5.380621666666667
632,667d7b05cacd6fb708820f27,compas_cfs,2342,40473,1,0.5303563526712816,1,1,0,0,90,8,Similar cases,Num. days in jail,2024-08-12 17:32:40.550154+00:00,2.95940665
632,667d7b05cacd6fb708820f27,compas_cfs,2346,41076,1,0.6324175838702724,0,0,1,0,97,8,AI prediction,Similar cases,2024-08-12 17:33:35.842812+00:00,0.9215443000000001
632,667d7b05cacd6fb708820f27,compas_cfs,2349,39932,1,0.796206012453763,0,0,1,0,94,8,AI prediction,Similar cases,2024-08-12 17:34:11.485845+00:00,0.5940505500000001
632,667d7b05cacd6fb708820f27,compas_cfs,2353,40581,1,0.569219803059135,1,1,1,1,93,8,AI prediction,Similar cases,2024-08-12 17:35:10.638207+00:00,0.9858726999999999
632,667d7b05cacd6fb708820f27,compas_cfs,2357,40915,0,0.7158077645062386,1,0,0,0,92,8,Similar cases,AI prediction,2024-08-12 17:35:41.689939+00:00,0.5175288666666666
632,667d7b05cacd6fb708820f27,compas_cfs,2361,40416,1,0.5200598396943832,0,0,1,0,94,8,AI prediction,Similar cases,2024-08-12 17:36:37.359011+00:00,0.9278178666666667
632,667d7b05cacd6fb708820f27,compas_cfs,2363,40597,0,0.584977195552262,1,0,0,0,92,8,Similar cases,AI prediction,2024-08-12 17:37:04.670823+00:00,0.45519686666666664
632,667d7b05cacd6fb708820f27,compas_cfs,2366,40463,0,0.5247433700622748,0,1,1,0,92,8,Num. days in jail,Charge degree,2024-08-12 17:37:50.967856+00:00,0.7716172166666666
632,667d7b05cacd6fb708820f27,compas_cfs,2369,40722,0,0.7186380297744048,0,1,0,1,94,8,Num. days in jail,Similar cases,2024-08-12 17:38:33.895893+00:00,0.7154672833333334
632,667d7b05cacd6fb708820f27,compas_cfs,2370,39944,0,0.8043041621642326,0,1,0,1,96,8,AI prediction,Similar cases,2024-08-12 17:39:07.663962+00:00,0.56280115
632,667d7b05cacd6fb708820f27,compas_cfs,2373,41089,0,0.5654120105074274,1,0,0,0,98,8,AI prediction,Similar cases,2024-08-12 17:39:40.394085+00:00,0.54550205
632,667d7b05cacd6fb708820f27,compas_cfs,2376,40617,1,0.7451039447697815,1,1,1,1,95,8,Num. prior criminal records,AI prediction,2024-08-12 17:40:13.825949+00:00,0.5571977333333333
632,667d7b05cacd6fb708820f27,compas_cfs,2377,40721,1,0.683631798675267,1,1,1,1,94,8,Num. prior criminal records,AI prediction,2024-08-12 17:40:43.795038+00:00,0.49948481666666666
632,667d7b05cacd6fb708820f27,compas_cfs,2378,40220,1,0.6134763355333296,0,0,1,0,95,8,Num. prior criminal records,Num. days in jail,2024-08-12 17:41:10.667414+00:00,0.44787293333333333
632,667d7b05cacd6fb708820f27,compas_cfs,2380,40999,0,0.5752567937427352,1,0,0,0,96,8,AI prediction,Num. prior criminal records,2024-08-12 17:41:44.588301+00:00,0.5653481166666666
633,6648e2eadcc05800e89469f2,adult_control,2326,38547,1,0.99,1,1,1,1,70,6,Working class,Occupation,2024-08-12 17:27:07.476442+00:00,1.7260779666666666
633,6648e2eadcc05800e89469f2,adult_control,2329,39311,0,0.97,0,1,1,0,93,8,Occupation,AI prediction,2024-08-12 17:27:53.721280+00:00,0.7707473
633,6648e2eadcc05800e89469f2,adult_control,2331,38838,1,0.6318650793650794,0,0,1,0,81,8,Occupation,Hours per week,2024-08-12 17:28:23.112460+00:00,0.489853
633,6648e2eadcc05800e89469f2,adult_control,2333,37117,1,0.87,0,0,1,0,88,9,Age,Hours per week,2024-08-12 17:28:52.374330+00:00,0.48769783333333333
633,6648e2eadcc05800e89469f2,adult_control,2337,35101,0,0.5117311854811853,0,1,0,1,75,7,Age,Occupation,2024-08-12 17:30:07.101375+00:00,1.24545075
633,6648e2eadcc05800e89469f2,adult_control,2338,35161,1,0.5761706349206348,1,1,1,1,77,8,Hours per week,Occupation,2024-08-12 17:30:31.925128+00:00,0.4137292166666667
633,6648e2eadcc05800e89469f2,adult_control,2339,36824,0,1.0,0,1,1,0,75,5,Age,Occupation,2024-08-12 17:31:23.074782+00:00,0.8524942333333333
633,6648e2eadcc05800e89469f2,adult_control,2340,35139,1,0.98,1,1,1,1,83,6,Age,Occupation,2024-08-12 17:31:48.726503+00:00,0.4275286833333333
633,6648e2eadcc05800e89469f2,adult_control,2341,37082,0,0.88,1,0,0,0,72,6,Age,Occupation,2024-08-12 17:32:37.813874+00:00,0.81812285
633,6648e2eadcc05800e89469f2,adult_control,2343,35182,1,0.54,1,1,1,1,79,7,Occupation,Hours per week,2024-08-12 17:33:05.938718+00:00,0.4687474
633,6648e2eadcc05800e89469f2,adult_control,2345,37093,0,0.69,1,0,1,1,92,8,Marital status,Working class,2024-08-12 17:33:33.252315+00:00,0.4552266166666667
633,6648e2eadcc05800e89469f2,adult_control,2348,37711,1,0.5213769841269841,0,0,0,1,80,7,Age,Occupation,2024-08-12 17:34:07.110321+00:00,0.5643001000000001
633,6648e2eadcc05800e89469f2,adult_control,2352,35840,0,0.85,1,0,1,1,93,7,Age,Occupation,2024-08-12 17:35:04.764287+00:00,0.9608994333333333
633,6648e2eadcc05800e89469f2,adult_control,2355,35149,0,0.7225,1,0,0,0,78,8,Working class,Occupation,2024-08-12 17:35:25.525697+00:00,0.34602350000000004
633,6648e2eadcc05800e89469f2,adult_control,2358,37758,1,0.54,0,0,1,0,92,8,Occupation,Education,2024-08-12 17:35:49.658317+00:00,0.40221033333333334
633,6648e2eadcc05800e89469f2,adult_control,2359,37824,0,1.0,0,1,1,0,90,8,Hours per week,Marital status,2024-08-12 17:36:09.495574+00:00,0.33062095
634,6415e163b670eed64ad645ff,compas_shap,2344,41141,0,0.6544389935609652,0,1,1,0,100,9,AI prediction,Charge degree,2024-08-12 17:33:06.462394+00:00,0.7721398500000001
634,6415e163b670eed64ad645ff,compas_shap,2347,40143,1,0.5072746786096776,0,0,1,0,92,5,Num. prior criminal records,Charge degree,2024-08-12 17:33:37.791958+00:00,0.5221594
634,6415e163b670eed64ad645ff,compas_shap,2350,41112,1,0.6847175223937002,1,1,1,1,94,8,Race,Feature chart,2024-08-12 17:34:11.910761+00:00,0.5686467166666667
634,6415e163b670eed64ad645ff,compas_shap,2351,40870,1,0.5370363304825758,0,0,1,0,78,5,Num. prior criminal records,Num. days in jail,2024-08-12 17:34:38.844971+00:00,0.4489035
634,6415e163b670eed64ad645ff,compas_shap,2354,40081,0,0.622693258975532,0,1,1,0,73,5,Feature chart,Race,2024-08-12 17:35:14.690655+00:00,0.5974280666666666
634,6415e163b670eed64ad645ff,compas_shap,2356,39968,1,0.6193828867709648,0,0,1,0,87,8,Num. days in jail,AI prediction,2024-08-12 17:35:38.196359+00:00,0.39176173333333336
