session (db id),num prediccion,num chunk,prolific id,dataset,set,feedback,feedback level,case type,pred (db id),case (db id),system prediction,sys pred proba,actual result,is sys correct,human prediction,is human correct,human agree AI,human trust task,human trust sys,1rst feature,2nd feature,timestamp,duration
528,13,3,663440bbcd3bfa566079e2df,adult_shap,adult,shap,1,falso negativo,1409,36971,0,0.7,1,0,0,0,1,100,9,Race,Occupation,2024-06-26 15:16:07.407784+00:00,0.47694216666666667
528,14,3,663440bbcd3bfa566079e2df,adult_shap,adult,shap,1,falso negativo,1412,37612,0,0.59,1,0,1,1,0,100,9,Working class,Occupation,2024-06-26 15:18:09.686597+00:00,2.0379802166666665
528,15,3,663440bbcd3bfa566079e2df,adult_shap,adult,shap,1,verdadero positivo,1414,38958,1,0.93,1,1,1,1,1,100,9,Capital gain,Hours per week,2024-06-26 15:18:34.249710+00:00,0.40938521666666666
529,0,0,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,falso positivo,1345,36293,1,0.64,0,0,1,0,1,74,5,AI prediction,Education,2024-06-26 14:57:02.727600+00:00,2.0904615333333334
529,1,0,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,falso negativo,1349,36822,0,0.6940007215007212,1,0,0,0,1,82,6,AI prediction,Occupation,2024-06-26 14:58:14.547186+00:00,1.1969931
529,2,0,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,verdadero negativo,1356,38107,0,0.53,0,1,0,1,1,79,6,AI prediction,Age,2024-06-26 15:00:56.105022+00:00,2.6926306
529,3,0,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,falso negativo,1359,37449,0,0.5453333333333333,1,0,0,0,1,83,5,AI prediction,Education,2024-06-26 15:02:19.585260+00:00,1.3913373
529,4,1,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,verdadero positivo,1360,35227,1,0.99,1,1,1,1,1,70,5,AI prediction,Occupation,2024-06-26 15:03:21.403295+00:00,1.0303005833333334
529,5,1,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,falso positivo,1363,35331,1,0.5596666666666666,0,0,1,0,1,79,6,AI prediction,Age,2024-06-26 15:04:05.075367+00:00,0.7278678666666667
529,6,1,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,verdadero positivo,1370,39563,1,0.99,1,1,1,1,1,84,5,AI prediction,Education,2024-06-26 15:05:35.654881+00:00,1.5096585666666666
529,7,1,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,verdadero negativo,1372,39613,0,1.0,0,1,0,1,1,70,6,AI prediction,Occupation,2024-06-26 15:06:37.416090+00:00,1.0293534833333333
529,8,2,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,verdadero positivo,1373,36744,1,1.0,1,1,1,1,1,84,6,AI prediction,Occupation,2024-06-26 15:07:10.396415+00:00,0.5496720833333334
529,9,2,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,falso negativo,1375,37487,0,0.77,1,0,0,0,1,84,6,AI prediction,Education,2024-06-26 15:07:43.476840+00:00,0.5513404166666667
529,10,2,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,verdadero negativo,1378,35559,0,0.83,0,1,0,1,1,87,6,AI prediction,Education,2024-06-26 15:08:16.318358+00:00,0.5473586333333333
529,11,2,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,verdadero negativo,1382,36276,0,0.99,0,1,0,1,1,84,6,AI prediction,Occupation,2024-06-26 15:08:53.108974+00:00,0.6131769333333333
529,12,3,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,verdadero positivo,1383,39251,1,0.61,1,1,1,1,1,84,6,AI prediction,Occupation,2024-06-26 15:09:20.013514+00:00,0.448409
529,13,3,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,falso positivo,1384,36011,1,0.57,0,0,1,0,1,82,5,AI prediction,Age,2024-06-26 15:09:38.470125+00:00,0.3076101833333333
529,14,3,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,falso negativo,1387,35924,0,0.9329999999999999,1,0,0,0,1,82,6,AI prediction,Education,2024-06-26 15:10:01.561614+00:00,0.38485815
529,15,3,5ef81a32c4576a565bb8380c,adult_cfs,adult,cfs,2,falso positivo,1389,38434,1,0.9064848484848484,0,0,1,0,1,86,6,AI prediction,Occupation,2024-06-26 15:10:26.401507+00:00,0.41399821666666664
530,0,0,66675c8e741e1dede1ac0838,adult_control,adult,control,0,verdadero negativo,1366,37893,0,0.95,0,1,0,1,1,89,8,Occupation,Sex,2024-06-26 15:04:54.697885+00:00,4.565876066666666
530,1,0,66675c8e741e1dede1ac0838,adult_control,adult,control,0,verdadero positivo,1371,38220,1,0.97,1,1,1,1,1,78,8,Occupation,Hours per week,2024-06-26 15:06:29.218712+00:00,1.5753471166666666
530,2,0,66675c8e741e1dede1ac0838,adult_control,adult,control,0,verdadero negativo,1376,36740,0,0.97,0,1,0,1,1,94,8,Occupation,Hours per week,2024-06-26 15:07:47.678587+00:00,1.3076645833333334
530,3,0,66675c8e741e1dede1ac0838,adult_control,adult,control,0,verdadero positivo,1381,39918,1,0.84,1,1,1,1,1,94,8,Age,Occupation,2024-06-26 15:08:34.727661+00:00,0.7841512333333333
530,4,1,66675c8e741e1dede1ac0838,adult_control,adult,control,0,falso negativo,1386,36128,0,1.0,1,0,0,0,1,98,8,Education,Occupation,2024-06-26 15:09:53.864681+00:00,1.3189503333333334
530,5,1,66675c8e741e1dede1ac0838,adult_control,adult,control,0,verdadero positivo,1390,37778,1,0.9767142857142858,1,1,1,1,1,100,8,Occupation,Education,2024-06-26 15:10:29.863285+00:00,0.5999767333333333
530,6,1,66675c8e741e1dede1ac0838,adult_control,adult,control,0,falso positivo,1392,36801,1,0.5519523809523811,0,0,0,1,0,82,8,Age,Hours per week,2024-06-26 15:11:34.294650+00:00,1.0738560833333333
530,7,1,66675c8e741e1dede1ac0838,adult_control,adult,control,0,verdadero positivo,1396,38672,1,0.55,1,1,1,1,1,95,8,Education,Occupation,2024-06-26 15:12:28.701800+00:00,0.9067858333333334
530,8,2,66675c8e741e1dede1ac0838,adult_control,adult,control,0,falso positivo,1398,38241,1,0.92,0,0,1,0,1,95,8,Working class,Education,2024-06-26 15:13:15.822791+00:00,0.7853498499999999
530,9,2,66675c8e741e1dede1ac0838,adult_control,adult,control,0,verdadero negativo,1401,37943,0,0.8843333333333332,0,1,0,1,1,96,8,Working class,Occupation,2024-06-26 15:14:18.394757+00:00,1.0428661000000001
530,10,2,66675c8e741e1dede1ac0838,adult_control,adult,control,0,falso negativo,1406,36849,0,0.5718333333333333,1,0,0,0,1,79,8,Hours per week,Occupation,2024-06-26 15:15:24.260391+00:00,1.0977605666666668
530,11,2,66675c8e741e1dede1ac0838,adult_control,adult,control,0,verdadero negativo,1408,36416,0,1.0,0,1,0,1,1,96,8,Age,Occupation,2024-06-26 15:16:01.990110+00:00,0.6288286500000001
530,12,3,66675c8e741e1dede1ac0838,adult_control,adult,control,0,falso positivo,1410,39287,1,0.92,0,0,1,0,1,97,8,Education,Occupation,2024-06-26 15:17:05.230603+00:00,1.0540082166666667
530,13,3,66675c8e741e1dede1ac0838,adult_control,adult,control,0,falso negativo,1411,39890,0,0.655,1,0,0,0,1,79,7,Education,Occupation,2024-06-26 15:17:47.874686+00:00,0.7107347166666667
530,14,3,66675c8e741e1dede1ac0838,adult_control,adult,control,0,falso positivo,1413,35380,1,0.93,0,0,1,0,1,97,8,Hours per week,Education,2024-06-26 15:18:26.821406+00:00,0.649112
530,15,3,66675c8e741e1dede1ac0838,adult_control,adult,control,0,falso negativo,1415,37355,0,0.74,1,0,0,0,1,78,8,Age,Occupation,2024-06-26 15:18:57.353570+00:00,0.5088694
531,0,0,66768127af50558b476e4897,adult_control,adult,control,0,falso positivo,1427,37839,1,0.7591356209150326,0,0,1,0,1,65,6,Hours per week,AI prediction,2024-06-26 16:05:26.105595+00:00,5.161490816666667
531,1,0,66768127af50558b476e4897,adult_control,adult,control,0,verdadero positivo,1428,38632,1,1.0,1,1,1,1,1,92,8,Capital gain,AI prediction,2024-06-26 16:07:56.597665+00:00,2.508201166666667
531,2,0,66768127af50558b476e4897,adult_control,adult,control,0,verdadero positivo,1429,37145,1,1.0,1,1,1,1,1,90,9,Capital gain,AI prediction,2024-06-26 16:08:48.153493+00:00,0.8592638
531,3,0,66768127af50558b476e4897,adult_control,adult,control,0,verdadero positivo,1430,39235,1,0.61,1,1,1,1,1,88,8,Occupation,Capital gain,2024-06-26 16:09:37.985686+00:00,0.8305365499999999
531,4,1,66768127af50558b476e4897,adult_control,adult,control,0,verdadero positivo,1431,36875,1,0.6531666666666667,1,1,1,1,1,74,7,Occupation,AI prediction,2024-06-26 16:10:59.627307+00:00,1.3606936833333334
531,5,1,66768127af50558b476e4897,adult_control,adult,control,0,falso positivo,1432,38708,1,0.95,0,0,1,0,1,81,7,Occupation,AI prediction,2024-06-26 16:12:03.602043+00:00,1.0662456
531,6,1,66768127af50558b476e4897,adult_control,adult,control,0,falso negativo,1433,35669,0,0.8,1,0,1,1,0,83,8,Occupation,Hours per week,2024-06-26 16:14:28.016420+00:00,2.4069062833333335
531,7,1,66768127af50558b476e4897,adult_control,adult,control,0,falso negativo,1434,36626,0,0.585,1,0,1,1,0,88,8,Occupation,Hours per week,2024-06-26 16:15:22.762493+00:00,0.9124345500000001
531,8,2,66768127af50558b476e4897,adult_control,adult,control,0,verdadero negativo,1435,38246,0,0.99,0,1,1,0,0,84,7,Occupation,Working class,2024-06-26 16:17:00.267879+00:00,1.6250897666666666
531,9,2,66768127af50558b476e4897,adult_control,adult,control,0,falso negativo,1436,37196,0,0.7675,1,0,1,1,0,85,7,Occupation,Working class,2024-06-26 16:18:05.941615+00:00,1.0945622666666668
531,10,2,66768127af50558b476e4897,adult_control,adult,control,0,verdadero negativo,1437,39176,0,1.0,0,1,1,0,0,93,8,Hours per week,Occupation,2024-06-26 16:19:15.914300+00:00,1.1662114166666666
531,11,2,66768127af50558b476e4897,adult_control,adult,control,0,falso positivo,1438,38204,1,0.68,0,0,1,0,1,90,8,Hours per week,Occupation,2024-06-26 16:19:53.591551+00:00,0.6279541833333333
531,12,3,66768127af50558b476e4897,adult_control,adult,control,0,falso negativo,1439,37623,0,0.92,1,0,1,1,0,89,7,Marital status,Occupation,2024-06-26 16:23:08.263348+00:00,3.24452995
531,13,3,66768127af50558b476e4897,adult_control,adult,control,0,falso positivo,1440,38474,1,0.59,0,0,1,0,1,91,9,Occupation,Marital status,2024-06-26 16:23:37.903989+00:00,0.4940106833333333
531,14,3,66768127af50558b476e4897,adult_control,adult,control,0,verdadero negativo,1441,35928,0,1.0,0,1,0,1,1,92,8,Age,Education,2024-06-26 16:24:42.872029+00:00,1.0828006666666667
531,15,3,66768127af50558b476e4897,adult_control,adult,control,0,verdadero negativo,1442,37729,0,0.8364132773401343,0,1,1,0,0,91,8,Hours per week,Occupation,2024-06-26 16:25:20.889053+00:00,0.6336170666666666
624,0,0,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,verdadero negativo,2229,36454,0,0.83,0,1,0,1,1,89,7,Working class,Education,2024-08-12 17:00:49.892410+00:00,1.7538420666666668
624,1,0,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,verdadero negativo,2230,38529,0,0.99,0,1,0,1,1,88,7,AI prediction,Working class,2024-08-12 17:02:01.222729+00:00,1.18883865
624,2,0,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,verdadero negativo,2231,38249,0,0.94,0,1,0,1,1,90,7,Working class,Marital status,2024-08-12 17:02:27.340866+00:00,0.4353022833333334
624,3,0,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,falso negativo,2232,39136,0,0.94,1,0,1,1,0,80,7,Marital status,Working class,2024-08-12 17:02:54.182270+00:00,0.44735673333333337
624,4,1,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,verdadero positivo,2236,37311,1,0.98,1,1,1,1,1,81,7,Similar cases,Education,2024-08-12 17:04:00.214984+00:00,1.1005452333333332
624,5,1,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,verdadero positivo,2237,35619,1,1.0,1,1,1,1,1,100,8,Working class,Capital gain,2024-08-12 17:04:27.667467+00:00,0.45754138333333333
624,6,1,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,verdadero positivo,2240,38044,1,1.0,1,1,1,1,1,100,8,AI prediction,Working class,2024-08-12 17:05:05.140745+00:00,0.6245546333333334
624,7,1,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,falso positivo,2243,35742,1,0.6,0,0,0,1,0,80,6,Working class,AI prediction,2024-08-12 17:05:31.954397+00:00,0.4468942
624,8,2,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,falso positivo,2248,38402,1,0.51,0,0,0,1,0,84,7,Education,Occupation,2024-08-12 17:06:51.864567+00:00,1.3318361666666665
624,9,2,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,verdadero positivo,2251,38368,1,0.7342857142857143,1,1,0,0,0,75,6,Similar cases,AI prediction,2024-08-12 17:07:25.600391+00:00,0.5622637333333333
624,10,2,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,falso positivo,2252,39407,1,0.5995238095238095,0,0,1,0,1,89,7,Hours per week,Occupation,2024-08-12 17:07:46.547236+00:00,0.3491140833333333
624,11,2,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,falso positivo,2255,38750,1,0.8997619047619048,0,0,1,0,1,75,6,Similar cases,AI prediction,2024-08-12 17:08:09.633857+00:00,0.3847770166666667
624,12,3,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,falso negativo,2257,38109,0,0.78,1,0,0,0,1,79,6,AI prediction,Occupation,2024-08-12 17:08:54.430326+00:00,0.7466078166666666
624,13,3,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,falso negativo,2260,37787,0,0.605,1,0,0,0,1,73,5,Occupation,Working class,2024-08-12 17:09:09.515724+00:00,0.2514233
624,14,3,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,falso negativo,2261,38938,0,0.5553809523809524,1,0,0,0,1,75,6,AI prediction,Working class,2024-08-12 17:09:34.226010+00:00,0.4118381
624,15,3,66ba308e2cfa34745715c023,adult_cfs,adult,cfs,2,verdadero negativo,2262,39015,0,0.69,0,1,1,0,0,86,6,Education,Occupation,2024-08-12 17:09:48.985046+00:00,0.24598393333333332
626,0,0,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,verdadero positivo,2234,40427,1,0.7140753245328229,1,1,1,1,1,85,8,Num. prior criminal records,Charge degree,2024-08-12 17:03:06.131983+00:00,2.3827676
626,1,0,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,falso negativo,2238,40328,0,0.5392881536582559,1,0,1,1,0,53,7,Charge degree,None,2024-08-12 17:04:29.254407+00:00,1.3853737333333334
626,2,0,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,falso positivo,2241,40327,1,0.6471767616252863,0,0,1,0,1,78,8,Num. prior criminal records,Charge degree,2024-08-12 17:05:11.115415+00:00,0.6976834666666666
626,3,0,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,verdadero negativo,2244,40081,0,0.622693258975532,0,1,1,0,0,66,4,Charge degree,None,2024-08-12 17:06:04.567729+00:00,0.8908719
626,4,1,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,verdadero positivo,2247,40426,1,0.6389822482762091,1,1,1,1,1,63,4,Charge degree,None,2024-08-12 17:06:42.348893+00:00,0.6296860666666666
626,5,1,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,verdadero positivo,2250,40212,1,0.6320332997449796,1,1,1,1,1,69,4,Charge degree,None,2024-08-12 17:06:59.502251+00:00,0.2858893
626,6,1,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,verdadero positivo,2253,40655,1,0.5852045879761772,1,1,1,1,1,86,8,Num. prior criminal records,Race,2024-08-12 17:07:47.542580+00:00,0.80067215
626,7,1,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,falso negativo,2256,40477,0,0.7104055081759136,1,0,1,1,0,72,5,Num. prior criminal records,Charge degree,2024-08-12 17:08:20.274380+00:00,0.54553
626,8,2,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,falso positivo,2259,41094,1,0.7611163133281802,0,0,1,0,1,90,9,Num. prior criminal records,Num. juvenil convictions,2024-08-12 17:09:08.221312+00:00,0.7991155333333333
626,9,2,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,falso negativo,2263,40539,0,0.5807885670308062,1,0,0,0,1,50,3,Num. prior criminal records,Charge degree,2024-08-12 17:10:03.144372+00:00,0.9153843333333334
626,10,2,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,verdadero negativo,2265,40546,0,0.7186380297744048,0,1,1,0,0,70,5,Charge degree,AI prediction,2024-08-12 17:10:45.114323+00:00,0.6994991833333334
626,11,2,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,falso positivo,2267,41088,1,0.6280455759733998,0,0,1,0,1,83,9,Num. juvenil convictions,Num. prior criminal records,2024-08-12 17:11:22.510590+00:00,0.6232711166666667
626,12,3,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,verdadero negativo,2270,40500,0,0.7501768204168587,0,1,0,1,1,52,3,Num. prior criminal records,Age,2024-08-12 17:12:50.825904+00:00,1.4719219000000001
626,13,3,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,falso negativo,2273,40847,0,0.7242972406322958,1,0,1,1,0,63,7,Charge degree,Num. prior criminal records,2024-08-12 17:13:30.198846+00:00,0.6562157000000001
626,14,3,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,falso positivo,2275,40287,1,0.5588343219533899,0,0,1,0,1,85,7,Num. prior criminal records,Charge degree,2024-08-12 17:14:05.806939+00:00,0.5934682166666666
626,15,3,66b27a8dcba94dcdca97a894,compas_control,compas,control,0,verdadero negativo,2283,40234,0,0.6723409538341033,0,1,1,0,0,70,6,Num. prior criminal records,Charge degree,2024-08-12 17:15:06.544976+00:00,1.0123006166666666
627,0,0,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,verdadero negativo,2246,37681,0,0.73,0,1,0,1,1,100,8,Working class,Occupation,2024-08-12 17:06:23.767388+00:00,5.195784566666666
627,1,0,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,falso positivo,2254,36106,1,0.75,0,0,1,0,1,100,7,Occupation,AI prediction,2024-08-12 17:07:59.941417+00:00,1.6029004833333333
627,2,0,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,verdadero positivo,2258,35741,1,1.0,1,1,1,1,1,100,8,Country of origin,Occupation,2024-08-12 17:08:55.079632+00:00,0.91897025
627,3,0,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,verdadero positivo,2266,37772,1,0.56,1,1,1,1,1,86,5,Working class,Country of origin,2024-08-12 17:10:47.567462+00:00,1.8747971666666667
627,4,1,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,falso negativo,2269,35862,0,0.76,1,0,0,0,1,92,6,Country of origin,AI prediction,2024-08-12 17:12:13.149764+00:00,1.4263717
627,5,1,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,falso positivo,2271,39788,1,0.91,0,0,1,0,1,98,7,Age,Country of origin,2024-08-12 17:13:01.442720+00:00,0.8048825999999999
627,6,1,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,falso positivo,2276,35607,1,0.61,0,0,0,1,0,93,7,Working class,Country of origin,2024-08-12 17:14:12.626194+00:00,1.1863912333333333
627,7,1,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,verdadero negativo,2281,35605,0,1.0,0,1,0,1,1,92,5,Age,Occupation,2024-08-12 17:14:58.378951+00:00,0.76254595
627,8,2,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,verdadero negativo,2287,35901,0,1.0,0,1,0,1,1,87,6,Sex,Working class,2024-08-12 17:16:16.625138+00:00,1.3041031166666668
627,9,2,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,verdadero negativo,2290,38826,0,1.0,0,1,0,1,1,92,6,Age,Occupation,2024-08-12 17:17:05.870455+00:00,0.8207552833333334
627,10,2,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,falso positivo,2295,35220,1,0.705,0,0,0,1,0,94,6,Occupation,Working class,2024-08-12 17:17:40.840235+00:00,0.5828296666666667
627,11,2,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,verdadero positivo,2299,39380,1,0.97,1,1,1,1,1,92,5,Working class,Occupation,2024-08-12 17:18:11.676849+00:00,0.5139435666666666
627,12,3,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,falso negativo,2304,36846,0,0.92,1,0,0,0,1,91,5,Working class,AI prediction,2024-08-12 17:19:01.895049+00:00,0.8369700000000001
627,13,3,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,falso negativo,2310,38444,0,0.87,1,0,0,0,1,94,6,Working class,Education,2024-08-12 17:19:46.150108+00:00,0.7375843166666667
627,14,3,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,verdadero positivo,2314,38715,1,0.6864047619047617,1,1,1,1,1,95,6,Education,Country of origin,2024-08-12 17:20:25.595425+00:00,0.65742195
627,15,3,66b94b79ccbb002158c59623,adult_cfs,adult,cfs,2,falso negativo,2315,39175,0,0.5559999999999999,1,0,0,0,1,94,6,AI prediction,Working class,2024-08-12 17:20:59.359310+00:00,0.5627314166666667
628,0,0,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,verdadero negativo,2264,35761,0,0.95,0,1,0,1,1,86,9,Hours per week,AI prediction,2024-08-12 17:10:28.640471+00:00,3.5815354499999996
628,1,0,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,falso positivo,2268,36436,1,0.5075,0,0,0,1,0,60,8,Occupation,Capital loss,2024-08-12 17:12:06.984101+00:00,1.6390605
628,2,0,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,falso positivo,2274,37922,1,0.7647261904761905,0,0,1,0,1,52,7,AI prediction,Hours per week,2024-08-12 17:13:31.458427+00:00,1.4079054333333334
628,3,0,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,verdadero negativo,2279,39104,0,1.0,0,1,0,1,1,65,8,Hours per week,Age,2024-08-12 17:14:41.766930+00:00,1.1718083833333333
628,4,1,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,verdadero positivo,2292,38329,1,0.73,1,1,1,1,1,72,8,Education,Capital loss,2024-08-12 17:17:17.910536+00:00,2.6023934333333334
628,5,1,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,falso negativo,2298,37558,0,1.0,1,0,1,1,0,51,6,Age,Marital status,2024-08-12 17:18:09.346505+00:00,0.85726615
628,6,1,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,falso positivo,2306,35379,1,0.565,0,0,0,1,0,59,7,Hours per week,Marital status,2024-08-12 17:19:17.067651+00:00,1.1286857666666668
628,7,1,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,verdadero negativo,2312,36143,0,1.0,0,1,0,1,1,89,7,Hours per week,AI prediction,2024-08-12 17:20:07.209760+00:00,0.8357018166666667
628,8,2,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,falso negativo,2318,39581,0,0.67,1,0,1,1,0,66,7,Hours per week,Age,2024-08-12 17:21:49.272929+00:00,1.7010528166666667
628,9,2,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,falso positivo,2320,38838,1,0.6318650793650794,0,0,1,0,1,73,8,Hours per week,AI prediction,2024-08-12 17:22:59.764832+00:00,1.17486505
628,10,2,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,falso negativo,2321,37437,0,0.7240000000000001,1,0,0,0,1,51,6,Age,AI prediction,2024-08-12 17:23:52.320634+00:00,0.8759300333333333
628,11,2,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,verdadero positivo,2322,36657,1,1.0,1,1,1,1,1,74,8,Capital gain,Age,2024-08-12 17:24:49.917786+00:00,0.9599525333333333
628,12,3,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,verdadero positivo,2323,37171,1,1.0,1,1,1,1,1,95,8,Capital gain,Education,2024-08-12 17:26:07.356206+00:00,1.2906403333333332
628,13,3,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,verdadero positivo,2325,39074,1,0.98,1,1,1,1,1,55,7,AI prediction,Education,2024-08-12 17:27:02.217135+00:00,0.9143488166666667
628,14,3,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,falso negativo,2328,37155,0,0.81,1,0,1,1,0,74,7,Age,Occupation,2024-08-12 17:27:49.463433+00:00,0.7874383
628,15,3,667cd89b77e81cff2e7efdd6,adult_shap,adult,shap,1,verdadero negativo,2332,37571,0,1.0,0,1,1,0,0,65,6,Occupation,Marital status,2024-08-12 17:28:23.693778+00:00,0.57050575
